survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Belgium,2023-W33,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W33,RSV,RSV,RSV,tests,total,2
primary care sentinel,Belgium,2023-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Belgium,2023-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
primary care sentinel,Belgium,2023-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
primary care sentinel,Belgium,2023-W32,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W32,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W32,Influenza,Influenza,total,tests,total,2
primary care sentinel,Belgium,2023-W32,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W32,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W32,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W32,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W32,RSV,RSV,RSV,tests,total,2
primary care sentinel,Belgium,2023-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Belgium,2023-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
primary care sentinel,Belgium,2023-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
primary care sentinel,Belgium,2023-W31,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W31,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W30,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W30,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W29,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W29,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W29,Influenza,Influenza,total,tests,total,3
primary care sentinel,Belgium,2023-W29,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W29,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W29,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W29,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W29,RSV,RSV,RSV,tests,total,3
primary care sentinel,Belgium,2023-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Belgium,2023-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Belgium,2023-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
primary care sentinel,Belgium,2023-W28,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W28,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W27,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W27,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W26,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W26,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W25,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W25,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W24,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W24,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W23,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W23,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W22,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W22,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W21,Influenza,Influenza,total,tests,total,0
primary care sentinel,Belgium,2023-W21,RSV,RSV,RSV,tests,total,0
primary care sentinel,Belgium,2023-W20,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W20,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W20,Influenza,Influenza,total,tests,total,2
primary care sentinel,Belgium,2023-W20,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W20,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W20,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W20,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W20,RSV,RSV,RSV,tests,total,2
primary care sentinel,Belgium,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Belgium,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Belgium,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
primary care sentinel,Belgium,2023-W19,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W19,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W19,Influenza,Influenza,total,tests,total,1
primary care sentinel,Belgium,2023-W19,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W19,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W19,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W19,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W19,RSV,RSV,RSV,tests,total,1
primary care sentinel,Belgium,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Belgium,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Belgium,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,1
primary care sentinel,Belgium,2023-W18,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W18,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W18,Influenza,Influenza,total,tests,total,2
primary care sentinel,Belgium,2023-W18,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W18,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W18,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W18,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W18,RSV,RSV,RSV,tests,total,2
primary care sentinel,Belgium,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Belgium,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Belgium,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
primary care sentinel,Belgium,2023-W17,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W17,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W17,Influenza,Influenza,total,tests,total,1
primary care sentinel,Belgium,2023-W17,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W17,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W17,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W17,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W17,RSV,RSV,RSV,tests,total,1
primary care sentinel,Belgium,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Belgium,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Belgium,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,1
primary care sentinel,Belgium,2023-W16,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W16,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W16,Influenza,Influenza,total,tests,total,4
primary care sentinel,Belgium,2023-W16,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W16,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W16,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W16,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W16,RSV,RSV,RSV,tests,total,4
primary care sentinel,Belgium,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Belgium,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Belgium,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
primary care sentinel,Belgium,2023-W15,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W15,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W15,Influenza,Influenza,total,tests,total,8
primary care sentinel,Belgium,2023-W15,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W15,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W15,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W15,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W15,RSV,RSV,RSV,tests,total,8
primary care sentinel,Belgium,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Belgium,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
primary care sentinel,Belgium,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,8
primary care sentinel,Belgium,2023-W14,Influenza,Influenza,total,detections,total,2
primary care sentinel,Belgium,2023-W14,Influenza,Influenza,total,positivity,total,14.3
primary care sentinel,Belgium,2023-W14,Influenza,Influenza,total,tests,total,14
primary care sentinel,Belgium,2023-W14,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Belgium,2023-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Belgium,2023-W14,Influenza,Influenza A,total,detections,total,2
primary care sentinel,Belgium,2023-W14,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W14,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W14,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W14,RSV,RSV,RSV,tests,total,14
primary care sentinel,Belgium,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Belgium,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.4
primary care sentinel,Belgium,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
primary care sentinel,Belgium,2023-W13,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W13,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W13,Influenza,Influenza,total,tests,total,14
primary care sentinel,Belgium,2023-W13,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W13,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W13,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W13,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W13,RSV,RSV,RSV,tests,total,14
primary care sentinel,Belgium,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Belgium,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.4
primary care sentinel,Belgium,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
primary care sentinel,Belgium,2023-W12,Influenza,Influenza,total,detections,total,4
primary care sentinel,Belgium,2023-W12,Influenza,Influenza,total,positivity,total,33.3
primary care sentinel,Belgium,2023-W12,Influenza,Influenza,total,tests,total,12
primary care sentinel,Belgium,2023-W12,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Belgium,2023-W12,Influenza,Influenza A,total,detections,total,4
primary care sentinel,Belgium,2023-W12,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W12,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W12,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W12,RSV,RSV,RSV,tests,total,12
primary care sentinel,Belgium,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Belgium,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,25
primary care sentinel,Belgium,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,12
primary care sentinel,Belgium,2023-W11,Influenza,Influenza,total,detections,total,4
primary care sentinel,Belgium,2023-W11,Influenza,Influenza,total,positivity,total,23.5
primary care sentinel,Belgium,2023-W11,Influenza,Influenza,total,tests,total,17
primary care sentinel,Belgium,2023-W11,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Belgium,2023-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Belgium,2023-W11,Influenza,Influenza A,total,detections,total,3
primary care sentinel,Belgium,2023-W11,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Belgium,2023-W11,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Belgium,2023-W11,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W11,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W11,RSV,RSV,RSV,tests,total,17
primary care sentinel,Belgium,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Belgium,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,23.5
primary care sentinel,Belgium,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,17
primary care sentinel,Belgium,2023-W10,Influenza,Influenza,total,detections,total,5
primary care sentinel,Belgium,2023-W10,Influenza,Influenza,total,positivity,total,27.8
primary care sentinel,Belgium,2023-W10,Influenza,Influenza,total,tests,total,18
primary care sentinel,Belgium,2023-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Belgium,2023-W10,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Belgium,2023-W10,Influenza,Influenza A,total,detections,total,4
primary care sentinel,Belgium,2023-W10,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Belgium,2023-W10,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Belgium,2023-W10,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W10,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W10,RSV,RSV,RSV,tests,total,18
primary care sentinel,Belgium,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Belgium,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,27.8
primary care sentinel,Belgium,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,18
primary care sentinel,Belgium,2023-W09,Influenza,Influenza,total,detections,total,0
primary care sentinel,Belgium,2023-W09,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Belgium,2023-W09,Influenza,Influenza,total,tests,total,8
primary care sentinel,Belgium,2023-W09,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Belgium,2023-W09,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Belgium,2023-W09,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W09,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W09,RSV,RSV,RSV,tests,total,8
primary care sentinel,Belgium,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Belgium,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,37.5
primary care sentinel,Belgium,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,8
primary care sentinel,Belgium,2023-W08,Influenza,Influenza,total,detections,total,5
primary care sentinel,Belgium,2023-W08,Influenza,Influenza,total,positivity,total,29.4
primary care sentinel,Belgium,2023-W08,Influenza,Influenza,total,tests,total,17
primary care sentinel,Belgium,2023-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Belgium,2023-W08,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Belgium,2023-W08,Influenza,Influenza A,total,detections,total,3
primary care sentinel,Belgium,2023-W08,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,Belgium,2023-W08,Influenza,Influenza B,total,detections,total,2
primary care sentinel,Belgium,2023-W08,RSV,RSV,RSV,detections,total,0
primary care sentinel,Belgium,2023-W08,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Belgium,2023-W08,RSV,RSV,RSV,tests,total,17
primary care sentinel,Belgium,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Belgium,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,29.4
primary care sentinel,Belgium,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,17
primary care sentinel,Belgium,2023-W07,Influenza,Influenza,total,detections,total,3
primary care sentinel,Belgium,2023-W07,Influenza,Influenza,total,positivity,total,17.6
primary care sentinel,Belgium,2023-W07,Influenza,Influenza,total,tests,total,17
primary care sentinel,Belgium,2023-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,2
