survtype,countryname,yearweek,pathogen,pathogentype,indicator,age,value
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,13
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,0
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,0
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,68
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,68
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,deaths,15-64,8
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,deaths,65+,41
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,deaths,total,49
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,33
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,288
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,28
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,276
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,625
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,627
non-sentinel,Ireland,2022-W06,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,627
non-sentinel,Ireland,2022-W05,Influenza,Influenza,ICUadmissions,15-64,1
non-sentinel,Ireland,2022-W05,Influenza,Influenza,ICUadmissions,total,1
non-sentinel,Ireland,2022-W05,Influenza,Influenza,hospitaladmissions,15-64,5
non-sentinel,Ireland,2022-W05,Influenza,Influenza,hospitaladmissions,total,5
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,2
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,10
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,5
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,17
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,0
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,0
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,65
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,65
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,deaths,15-64,4
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,deaths,65+,62
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,deaths,total,66
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,35
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,337
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,32
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,268
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,672
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,630
non-sentinel,Ireland,2022-W05,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,630
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,2
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,7
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,10
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,19
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,0
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,0
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,73
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,73
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,deaths,15-64,9
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,deaths,65+,71
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,deaths,total,80
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,94
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,687
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,80
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,566
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,1427
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,739
non-sentinel,Ireland,2022-W04,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,739
non-sentinel,Ireland,2022-W03,Influenza,Influenza,hospitaladmissions,15-64,1
non-sentinel,Ireland,2022-W03,Influenza,Influenza,hospitaladmissions,65+,1
non-sentinel,Ireland,2022-W03,Influenza,Influenza,hospitaladmissions,total,2
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,9
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,1
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,15
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,25
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,0
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,0
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,90
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,90
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,deaths,15-64,12
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,deaths,65+,51
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,deaths,total,63
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,26
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,375
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,29
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,305
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,735
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,911
non-sentinel,Ireland,2022-W03,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,911
non-sentinel,Ireland,2022-W02,Influenza,Influenza,deaths,65+,1
non-sentinel,Ireland,2022-W02,Influenza,Influenza,deaths,total,1
non-sentinel,Ireland,2022-W02,Influenza,Influenza,hospitaladmissions,15-64,1
non-sentinel,Ireland,2022-W02,Influenza,Influenza,hospitaladmissions,5-14,2
non-sentinel,Ireland,2022-W02,Influenza,Influenza,hospitaladmissions,65+,1
non-sentinel,Ireland,2022-W02,Influenza,Influenza,hospitaladmissions,total,4
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,14
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,13
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,27
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,0
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,0
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,92
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,92
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,deaths,15-64,12
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,deaths,65+,63
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,deaths,total,75
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,54
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,419
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,33
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,312
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,819
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,unk,1
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,1055
non-sentinel,Ireland,2022-W02,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,1055
non-sentinel,Ireland,2022-W01,Influenza,Influenza,ICUadmissions,65+,1
non-sentinel,Ireland,2022-W01,Influenza,Influenza,ICUadmissions,total,1
non-sentinel,Ireland,2022-W01,Influenza,Influenza,hospitaladmissions,15-64,1
non-sentinel,Ireland,2022-W01,Influenza,Influenza,hospitaladmissions,65+,3
non-sentinel,Ireland,2022-W01,Influenza,Influenza,hospitaladmissions,total,4
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,14
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,11
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,25
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,0
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,0
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,92
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,92
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,deaths,15-64,10
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,deaths,65+,60
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,deaths,total,70
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,45
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,457
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,27
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,300
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,829
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,928
non-sentinel,Ireland,2022-W01,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,928
non-sentinel,Ireland,2021-W52,Influenza,Influenza,hospitaladmissions,0-4,1
non-sentinel,Ireland,2021-W52,Influenza,Influenza,hospitaladmissions,65+,2
non-sentinel,Ireland,2021-W52,Influenza,Influenza,hospitaladmissions,total,3
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,1
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,22
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,1
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,6
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,30
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,deaths,15-64,16
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,deaths,65+,37
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,deaths,total,53
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,28
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,391
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,25
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,237
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,681
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,568
non-sentinel,Ireland,2021-W52,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,568
non-sentinel,Ireland,2021-W51,Influenza,Influenza,hospitaladmissions,15-64,2
non-sentinel,Ireland,2021-W51,Influenza,Influenza,hospitaladmissions,total,2
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,16
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,9
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,25
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,deaths,15-64,15
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,deaths,65+,36
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,deaths,total,51
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,11
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,212
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,18
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,165
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,406
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,429
non-sentinel,Ireland,2021-W51,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,429
non-sentinel,Ireland,2021-W50,Influenza,Influenza,hospitaladmissions,15-64,1
non-sentinel,Ireland,2021-W50,Influenza,Influenza,hospitaladmissions,total,1
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,1
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,32
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,13
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,46
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,deaths,15-64,14
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,deaths,65+,40
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,deaths,total,54
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,10
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,224
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,20
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,119
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,373
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,470
non-sentinel,Ireland,2021-W50,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,470
non-sentinel,Ireland,2021-W49,Influenza,Influenza,hospitaladmissions,0-4,1
non-sentinel,Ireland,2021-W49,Influenza,Influenza,hospitaladmissions,15-64,1
non-sentinel,Ireland,2021-W49,Influenza,Influenza,hospitaladmissions,5-14,1
non-sentinel,Ireland,2021-W49,Influenza,Influenza,hospitaladmissions,total,3
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,1
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,25
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,10
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,36
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,deaths,15-64,18
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,deaths,5-14,1
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,deaths,65+,37
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,deaths,total,56
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,16
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,216
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,15
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,128
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,375
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,543
non-sentinel,Ireland,2021-W49,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,543
non-sentinel,Ireland,2021-W48,Influenza,Influenza,hospitaladmissions,0-4,1
non-sentinel,Ireland,2021-W48,Influenza,Influenza,hospitaladmissions,total,1
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,23
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,3
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,15
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,41
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,deaths,15-64,14
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,deaths,65+,51
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,deaths,total,65
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,13
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,213
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,13
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,151
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,390
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,578
non-sentinel,Ireland,2021-W48,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,578
non-sentinel,Ireland,2021-W47,Influenza,Influenza,hospitaladmissions,15-64,1
non-sentinel,Ireland,2021-W47,Influenza,Influenza,hospitaladmissions,total,1
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,30
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,1
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,20
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,51
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,deaths,15-64,14
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,deaths,65+,63
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,deaths,total,77
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,18
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,186
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,14
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,141
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,359
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2021-W47,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
