survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Austria,2022-W07,Influenza,Influenza,total,tests,total,139
primary care sentinel,Austria,2022-W07,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Austria,2022-W07,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2022-W06,Influenza,Influenza,total,detections,total,1
primary care sentinel,Austria,2022-W06,Influenza,Influenza,total,positivity,total,0.5
primary care sentinel,Austria,2022-W06,Influenza,Influenza,total,tests,total,206
primary care sentinel,Austria,2022-W06,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Austria,2022-W06,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2022-W05,Influenza,Influenza,total,detections,total,4
primary care sentinel,Austria,2022-W05,Influenza,Influenza,total,positivity,total,2.2
primary care sentinel,Austria,2022-W05,Influenza,Influenza,total,tests,total,186
primary care sentinel,Austria,2022-W05,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Austria,2022-W05,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2022-W04,Influenza,Influenza,total,detections,total,5
primary care sentinel,Austria,2022-W04,Influenza,Influenza,total,positivity,total,2.5
primary care sentinel,Austria,2022-W04,Influenza,Influenza,total,tests,total,199
primary care sentinel,Austria,2022-W04,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,Austria,2022-W04,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2022-W03,Influenza,Influenza,total,detections,total,4
primary care sentinel,Austria,2022-W03,Influenza,Influenza,total,positivity,total,2.1
primary care sentinel,Austria,2022-W03,Influenza,Influenza,total,tests,total,188
primary care sentinel,Austria,2022-W03,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Austria,2022-W03,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2022-W02,Influenza,Influenza,total,detections,total,3
primary care sentinel,Austria,2022-W02,Influenza,Influenza,total,positivity,total,2
primary care sentinel,Austria,2022-W02,Influenza,Influenza,total,tests,total,152
primary care sentinel,Austria,2022-W02,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Austria,2022-W02,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2022-W01,Influenza,Influenza,total,detections,total,3
primary care sentinel,Austria,2022-W01,Influenza,Influenza,total,positivity,total,3.9
primary care sentinel,Austria,2022-W01,Influenza,Influenza,total,tests,total,76
primary care sentinel,Austria,2022-W01,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Austria,2022-W01,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W52,Influenza,Influenza,total,tests,total,26
primary care sentinel,Austria,2021-W52,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W51,Influenza,Influenza,total,tests,total,72
primary care sentinel,Austria,2021-W51,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W50,Influenza,Influenza,total,detections,total,1
primary care sentinel,Austria,2021-W50,Influenza,Influenza,total,positivity,total,1.4
primary care sentinel,Austria,2021-W50,Influenza,Influenza,total,tests,total,70
primary care sentinel,Austria,2021-W50,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Austria,2021-W50,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W49,Influenza,Influenza,total,tests,total,58
primary care sentinel,Austria,2021-W49,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W48,Influenza,Influenza,total,tests,total,129
primary care sentinel,Austria,2021-W48,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W47,Influenza,Influenza,total,tests,total,191
primary care sentinel,Austria,2021-W47,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W46,Influenza,Influenza,total,tests,total,235
primary care sentinel,Austria,2021-W46,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W45,Influenza,Influenza,total,tests,total,197
primary care sentinel,Austria,2021-W45,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W44,Influenza,Influenza,total,tests,total,76
primary care sentinel,Austria,2021-W44,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W43,Influenza,Influenza,total,tests,total,68
primary care sentinel,Austria,2021-W43,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W42,Influenza,Influenza,total,tests,total,105
primary care sentinel,Austria,2021-W42,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W41,Influenza,Influenza,total,tests,total,100
primary care sentinel,Austria,2021-W41,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W40,Influenza,Influenza,total,tests,total,83
primary care sentinel,Austria,2021-W40,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W12,Influenza,Influenza,total,tests,total,104
primary care sentinel,Austria,2021-W12,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W11,Influenza,Influenza,total,tests,total,71
primary care sentinel,Austria,2021-W11,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W10,Influenza,Influenza,total,tests,total,86
primary care sentinel,Austria,2021-W10,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W09,Influenza,Influenza,total,tests,total,88
primary care sentinel,Austria,2021-W09,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W08,Influenza,Influenza,total,tests,total,70
primary care sentinel,Austria,2021-W08,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W07,Influenza,Influenza,total,tests,total,70
primary care sentinel,Austria,2021-W07,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W06,Influenza,Influenza,total,tests,total,65
primary care sentinel,Austria,2021-W06,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W05,Influenza,Influenza,total,tests,total,94
primary care sentinel,Austria,2021-W05,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W04,Influenza,Influenza,total,tests,total,78
primary care sentinel,Austria,2021-W04,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W03,Influenza,Influenza,total,tests,total,82
primary care sentinel,Austria,2021-W03,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W02,Influenza,Influenza,total,tests,total,53
primary care sentinel,Austria,2021-W02,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2021-W01,Influenza,Influenza,total,tests,total,31
primary care sentinel,Austria,2021-W01,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W50,Influenza,Influenza,total,tests,total,52
primary care sentinel,Austria,2020-W50,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W49,Influenza,Influenza,total,tests,total,82
primary care sentinel,Austria,2020-W49,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W48,Influenza,Influenza,total,tests,total,129
primary care sentinel,Austria,2020-W48,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W47,Influenza,Influenza,total,tests,total,194
primary care sentinel,Austria,2020-W47,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W46,Influenza,Influenza,total,tests,total,276
primary care sentinel,Austria,2020-W46,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W45,Influenza,Influenza,total,tests,total,311
primary care sentinel,Austria,2020-W45,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W42,Influenza,Influenza,total,tests,total,0
primary care sentinel,Austria,2020-W42,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W41,Influenza,Influenza,total,tests,total,0
primary care sentinel,Austria,2020-W41,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W40,Influenza,Influenza,total,tests,total,0
primary care sentinel,Austria,2020-W40,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W13,Influenza,Influenza,total,detections,total,1
primary care sentinel,Austria,2020-W13,Influenza,Influenza,total,positivity,total,0.9
primary care sentinel,Austria,2020-W13,Influenza,Influenza,total,tests,total,106
primary care sentinel,Austria,2020-W13,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Austria,2020-W13,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W12,Influenza,Influenza,total,detections,total,26
primary care sentinel,Austria,2020-W12,Influenza,Influenza,total,positivity,total,18.4
primary care sentinel,Austria,2020-W12,Influenza,Influenza,total,tests,total,141
primary care sentinel,Austria,2020-W12,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Austria,2020-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Austria,2020-W12,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,Austria,2020-W12,Influenza,Influenza B,B (unknown),detections,total,9
primary care sentinel,Austria,2020-W12,Influenza,Influenza B,B/Vic,detections,total,6
primary care sentinel,Austria,2020-W12,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W11,Influenza,Influenza,total,detections,total,64
primary care sentinel,Austria,2020-W11,Influenza,Influenza,total,positivity,total,38.3
primary care sentinel,Austria,2020-W11,Influenza,Influenza,total,tests,total,167
primary care sentinel,Austria,2020-W11,Influenza,Influenza A,A (unknown),detections,total,5
primary care sentinel,Austria,2020-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,Austria,2020-W11,Influenza,Influenza A,A(H3),detections,total,10
primary care sentinel,Austria,2020-W11,Influenza,Influenza B,B (unknown),detections,total,21
primary care sentinel,Austria,2020-W11,Influenza,Influenza B,B/Vic,detections,total,18
primary care sentinel,Austria,2020-W11,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W10,Influenza,Influenza,total,detections,total,79
primary care sentinel,Austria,2020-W10,Influenza,Influenza,total,positivity,total,53.4
primary care sentinel,Austria,2020-W10,Influenza,Influenza,total,tests,total,148
primary care sentinel,Austria,2020-W10,Influenza,Influenza A,A (unknown),detections,total,5
primary care sentinel,Austria,2020-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,15
primary care sentinel,Austria,2020-W10,Influenza,Influenza A,A(H3),detections,total,18
primary care sentinel,Austria,2020-W10,Influenza,Influenza B,B (unknown),detections,total,23
primary care sentinel,Austria,2020-W10,Influenza,Influenza B,B/Vic,detections,total,18
primary care sentinel,Austria,2020-W10,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W09,Influenza,Influenza,total,detections,total,57
primary care sentinel,Austria,2020-W09,Influenza,Influenza,total,positivity,total,71.2
primary care sentinel,Austria,2020-W09,Influenza,Influenza,total,tests,total,80
primary care sentinel,Austria,2020-W09,Influenza,Influenza A,A (unknown),detections,total,3
primary care sentinel,Austria,2020-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,11
primary care sentinel,Austria,2020-W09,Influenza,Influenza A,A(H3),detections,total,18
primary care sentinel,Austria,2020-W09,Influenza,Influenza B,B (unknown),detections,total,14
primary care sentinel,Austria,2020-W09,Influenza,Influenza B,B/Vic,detections,total,11
primary care sentinel,Austria,2020-W09,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W08,Influenza,Influenza,total,detections,total,50
primary care sentinel,Austria,2020-W08,Influenza,Influenza,total,positivity,total,70.4
primary care sentinel,Austria,2020-W08,Influenza,Influenza,total,tests,total,71
primary care sentinel,Austria,2020-W08,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Austria,2020-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,6
primary care sentinel,Austria,2020-W08,Influenza,Influenza A,A(H3),detections,total,27
primary care sentinel,Austria,2020-W08,Influenza,Influenza B,B (unknown),detections,total,9
primary care sentinel,Austria,2020-W08,Influenza,Influenza B,B/Vic,detections,total,7
primary care sentinel,Austria,2020-W08,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W07,Influenza,Influenza,total,detections,total,93
primary care sentinel,Austria,2020-W07,Influenza,Influenza,total,positivity,total,80.2
primary care sentinel,Austria,2020-W07,Influenza,Influenza,total,tests,total,116
primary care sentinel,Austria,2020-W07,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Austria,2020-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,22
primary care sentinel,Austria,2020-W07,Influenza,Influenza A,A(H3),detections,total,45
primary care sentinel,Austria,2020-W07,Influenza,Influenza B,B (unknown),detections,total,12
primary care sentinel,Austria,2020-W07,Influenza,Influenza B,B/Vic,detections,total,12
primary care sentinel,Austria,2020-W07,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W06,Influenza,Influenza,total,detections,total,127
primary care sentinel,Austria,2020-W06,Influenza,Influenza,total,positivity,total,81.9
primary care sentinel,Austria,2020-W06,Influenza,Influenza,total,tests,total,155
primary care sentinel,Austria,2020-W06,Influenza,Influenza A,A (unknown),detections,total,5
primary care sentinel,Austria,2020-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,39
primary care sentinel,Austria,2020-W06,Influenza,Influenza A,A(H3),detections,total,50
primary care sentinel,Austria,2020-W06,Influenza,Influenza B,B (unknown),detections,total,17
primary care sentinel,Austria,2020-W06,Influenza,Influenza B,B/Vic,detections,total,16
primary care sentinel,Austria,2020-W06,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W05,Influenza,Influenza,total,detections,total,150
primary care sentinel,Austria,2020-W05,Influenza,Influenza,total,positivity,total,95.5
primary care sentinel,Austria,2020-W05,Influenza,Influenza,total,tests,total,157
primary care sentinel,Austria,2020-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,37
primary care sentinel,Austria,2020-W05,Influenza,Influenza A,A(H3),detections,total,61
primary care sentinel,Austria,2020-W05,Influenza,Influenza B,B (unknown),detections,total,26
primary care sentinel,Austria,2020-W05,Influenza,Influenza B,B/Vic,detections,total,26
primary care sentinel,Austria,2020-W05,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W04,Influenza,Influenza,total,detections,total,107
primary care sentinel,Austria,2020-W04,Influenza,Influenza,total,positivity,total,67.7
primary care sentinel,Austria,2020-W04,Influenza,Influenza,total,tests,total,158
primary care sentinel,Austria,2020-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,46
primary care sentinel,Austria,2020-W04,Influenza,Influenza A,A(H3),detections,total,45
primary care sentinel,Austria,2020-W04,Influenza,Influenza B,B (unknown),detections,total,16
primary care sentinel,Austria,2020-W04,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W03,Influenza,Influenza,total,detections,total,52
primary care sentinel,Austria,2020-W03,Influenza,Influenza,total,positivity,total,70.3
primary care sentinel,Austria,2020-W03,Influenza,Influenza,total,tests,total,74
primary care sentinel,Austria,2020-W03,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Austria,2020-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,26
primary care sentinel,Austria,2020-W03,Influenza,Influenza A,A(H3),detections,total,16
primary care sentinel,Austria,2020-W03,Influenza,Influenza B,B (unknown),detections,total,9
primary care sentinel,Austria,2020-W03,RSV,RSV,RSV,tests,total,0
primary care sentinel,Austria,2020-W02,Influenza,Influenza,total,detections,total,11
